S.No.	Flow No	Math#	parent	Math_ID	Email_ID	Email_TAG	Dialog_ID	Dialog_TAG	Response	ResponseCode	PreviousResponse	PreviousResponseCode	StartTime	EndTime	Date	Link clicked(if any)
0	0	-1	-1		120000	WELCOME EMAIL			INSERTED_NOTOPENED	22		-100	14:18:17		11|5|2016
1	1	0	130000	130000			500000	WINDOWS_UPDATE	UPDATE_COMPUTER_NO	15	INSERTED_NOTOPENED	22	14:18:31	14:18:33	11|5|2016	
2	1	0	130000	130000			500004	ADOBE_FLASH_PLAYER_UPDATE	ADOBE_UPDATE_NO	8	UPDATE_COMPUTER_NO	15	14:18:34	14:18:35	11|5|2016
3	2	-1	-1				500001	FLASH iPAD SHOW	DIALOG_CLOSE	2	ADOBE_UPDATE_NO	8	14:18:40	14:18:43	11|5|2016
4	3	-1	-1				500003	VIRUS_ALERT	VIRUS_ALERT_CLOSE	12	DIALOG_CLOSE	2	14:18:43	14:18:44	11|5|2016
5	4	1	130001	130001			500011	WINDOWS_UPDATE_NEW	UPDATE_COMPUTER_CLOSE	17	VIRUS_ALERT_CLOSE	12	14:18:45	14:18:47	11|5|2016	
6	5	-1	-1		120002	PHISHING EMAIL#1			INSERTED_NOTOPENED	22	UPDATE_COMPUTER_CLOSE	17	14:18:56		11|5|2016
7	6	2	130002	130002	120003	HACKING EMAIL#1			INSERTED_NOTOPENED	22	INSERTED_NOTOPENED	22	14:19:00		11|5|2016
