S.No.	Math#	Math_ID	user_answer	correct_answer	result	StartTime	EndTime	Date
1		130000	Johnson Import Company reported an increase in first quarter profits. However, based on information obtained about their sales and inventory, our company believes this is an overestimate. Please calculate inventory discrepancies to determine if our analysis is correct.
If the actual inventory (the sum of the difference between Units Sold and the Inventory below) is greater than reported inventory, this may be an overestimate.|1|1|1|1|1|1|	125|126|127|128|129||Yes|	MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_UNKNOWN|MATHS_ANSWER_INCORRECT|	13:44:09:44S	13:45:28:45S	11|5|2016
1		130001	Sidekick Electronics reported that their first quarter profits were lower than analytics' expectations. However, based on information obtained on sales and inventory, our company believes this may be an under-estimate since they have been on a stock buyback program. Please calculate inventory discrepancies to determine if our company's analysis is correct. If the actual inventory (the sum of the differences between Units Sold and the Inventory below) is lower than reported inventory, this may be an underestimate.|1|1|1|1|1|	125|125|125|125|125|Yes|	MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|	13:45:33:45S	13:45:44:45S	11|5|2016
1		130002	Master Engine parts Company reported that their first quarterly profits were lower than analyst's expectations. However, based on information obtained on sales and inventory, our company believes this may be an under-estimate since they have been on a stock buyback program.  Please calculate inventory discrepancies to determine if our company's analysis is correct. If the actual inventory (the sum of the differences between Units Sold and the Inventory below) is lower than reported inventory, this may be an underestimate.|1|1|1|1|1|	125|125|125|125|125|Yes|	MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|	13:45:45:45S	13:46:27:46S	11|5|2016
1		130003	Gladstone South-American Imports reported first quarter profits greater than the previous year end profits. However, based on information obtained on sales and inventory, our company believes this is an over-estimate. Please calculate inventory discrepancies to determine if our company's analysis is correct. If the actual inventory (the sum of the differences between Units Sold and the Inventory below) is greater than reported inventory, this may be an overestimate.|1|1|1|1|1|	125|125|125|125|125|Yes|	MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|	13:46:28:46S	13:48:01:48S	11|5|2016
1		130004	Fortune Durable Equipment Company reported first quarter profits greater than the previous year end profits. However, based on information obtained on sales and inventory, our company believes this is an over-estimate. Please calculate inventory discrepancies to determine if our company's analysis is correct. If the actual inventory (the sum of the differences between Units Sold and the Inventory below) is greater than reported inventory, this may be an overestimate.|323|11|1|1|1|	125|125|125|125|125|Yes|	MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|	13:48:03:48S	13:49:17:49S	11|5|2016
1		130005	APEX Paper Supplies reported their first quarter profits were lower than analyst's expectations. However, based on information obtained on sales and inventory, our company believes this is an under-estimate. Please calculate inventory discrepancies to determine if our company's analysis is correct. If the actual inventory (the sum of the differences between Units Sold and the Inventory below) is lower than reported inventory, this may be an underestimate.|1|1|1|1|1|	125|125|125|125|125|Yes|	MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|MATHS_ANSWER_INCORRECT|	13:49:18:49S	13:49:54:49S	11|5|2016
